ID,PaperID,Authors
1938,1732972, ''
1939,1732972, 'Gunther Hasinger'
1940,1732972, ''
1941,1732972, ''
1942,1732972, 'Nicola Loaring'
1943,1732972, ''
1944,1732972, ''
1945,1732972, ''
1946,1732972, ''
1947,1732972, ''
1948,1732972, ''
1949,1732972, 'Ignacio Negueruela'
1950,1732972, ''
1951,1732972, ''
1952,1732972, 'I. Perez-Fournon'
1953,1732972, 'Julia Pye'
1954,1732972, 'Timothy Roberts'
1955,1732972, 'Siv Rosén'
1956,1732972, ''
1957,1732972, 'Nick Schurch'
1958,1732972, ''
1959,1732972, 'P. Severgnini'
1960,1732972, 'Rob Sharp'
1961,1732972, 'G. C. Stewart'
1962,1732972, ''
1963,1732972, ''
1964,1732972, ''
1965,1732972, ''
1966,1732972, ''
1967,1732972, ''
1968,1732972, ''
1969,1732972, ''
1970,1732972, ''
1971,1732973,'Jose Beltran Jimenez\nUniversidad de Salamanca'
1972,1732973, 'Antonio L. Maroto'
1973,1732974,'Laurent Demanet'
1974,1732974, 'Lexing Ying\nStanford University'
1975,1732975,'Mahmoud Taherzadeh'
1976,1732975, 'Amir. K. Khandani'
1977,1732976,'Vasyl Kovalchuk\nInstitute of Fundamental Technological Research'
1978,1732976, 'Jan Jerzy Slawianowski\nInstitute of Fundamental Technological Research'
1979,1732977,'Hideki Maeda'
1980,1732978,'Raj Chakrabarti'
1981,1732979,'Seifullin Timur\nCybernetics Institute
1982,1732979, National Academy of Sciences of Ukraine
1983,1732979, Kiev
1984,1732979, Ukraine'
1985,1732980,'Trinanjan Datta'
1986,1732981,'Avik Chaudhuri'
1987,1732982,'Zuo-tang Liang'
1988,1732982, 'Xin-Nian Wang\nLawrence Berkeley National Laboratory'
1989,1732982, 'Jian Zhou\nUniversität Regensburg'
1990,1732983,'Andrei Zelnikov\nUniversity of Alberta'
1991,1732984,'Li-Gang Wang\nZhejiang University'
1992,1732984, 'Li-Qin Wang'
1993,1732984, 'Shi-Yao Zhu'
1994,1732985,'Slava G. Turyshev\nCalifornia Institute of Technology'
1995,1732985, 'Benjamin F. Lane\nSTR'
1996,1732985, 'Michael Shao'
1997,1732985, 'Andre Girerd'
1998,1732986,'Agnieszka Sierpowska-Bartosik'
1999,1732986, 'Dani Torres\nNational University of Colombia'
2000,1732987,'Axel Weber'
2001,1732988,'Julien Gabelli\nUniversité Paris-Sud 11'
2002,1732988, 'Bertrand Reulet\nUniversité de Sherbrooke'
2003,1732989,'Kun Yang\nFlorida State University'
2004,1732989, 'E H Rezayi'
2005,1732990,'David Rapetti\nUniversity of Copenhagen'
2006,1732990, 'Steven W. Allen'
2007,1732990, 'Adam Mantz'
2008,1732991,'Milena Hering'
2009,1732991, 'Mircea Mustata'
2010,1732991, 'Sam Payne'
2011,1732992,'Alexey Novikov'
2012,1732992, 'Misha Ovchinnikov\nAlcon'
2013,1732993,''
2014,1732993, ''
2015,1732993, 'Ling-Yan Hung'
2016,1732993, 'Charles Hubert Kom'
2017,1732993, ''
2018,1732993, ''
2019,1732994,'Ariel Edery'
2020,1732994, 'Valery Marachevsky'
2021,1732995,'Michael Issah'
2022,1732996,'Lifang Li'
2023,1732996, 'Fenghui Zhang'
2024,1732996, 'Zhanwen Han'
2025,1732996, 'Dengkai Jiang'
2026,1732996, ''
2027,1732997,'Lifang Li\nChinese Academy of Sciences'
2028,1732997, 'Fenghui Zhang\nChinese Academy of Sciences'
2029,1732998,'Kenji Bekki\nUniversity of Western Australia'
2030,1732998, 'Yasuhiro Shioya'
2031,1732998, 'Warrick John Couch\nAustralian Astronomical Observatory'
2032,1732999,'Changhui Li\nIndependent Researcher'
2033,1732999, 'Xiang-Qun Zhang'
2034,1732999, 'Zhao-Hua Cheng\nChinese Academy of Sciences'
2035,1732999, 'Young Sun'
2036,1733000,'Hideaki Obuse\nHokkaido University'
2037,1733000, 'Akira Furusaki\nRIKEN'
2038,1733000, 'Shinsei Ryu'
2039,1733000, 'Christopher Mudry\nPaul Scherrer Institut'
2040,1733001,'Hongsheng Zhao\nUniversity of St Andrews'
2041,1733002,'Lea F Santos'
2042,1733003,'Shinya Komugi'
2043,1733003, ''
2044,1733003, 'Kotaro Kohno'
2045,1733003, ''
2046,1733003, 'Sachiko Onodera'
2047,1733003, ''
2048,1733003, ''
2049,1733004,'Zhi Xu\nGoogle Inc.'
2050,1733004, 'Jeffrey Shallit'
2051,1733005,'M. Gaspero'
2052,1733005, 'B.T Meadows\nUniversity of Cincinnati'
2053,1733005, 'Kushagra Mishra\nFlorida Institute of Technology'
2054,1733005, 'A. Soffer'
2055,1733006,''
2056,1733006, 'Hisako Fujimura'
2057,1733006, ''
2058,1733006, ''
2059,1733006," ""S. Ajimura\nThis person is not on ResearchGate"
2060,1733006," or hasn't claimed this research yet."""
2061,1733006, ''
2062,1733006, ''
2063,1733006, 'Wen-Chen Chang'
2064,1733006, ''
2065,1733006, 'Schin Date'
2066,1733006, 'Shungo Fukui'
2067,1733006, ''
2068,1733006, ''
2069,1733006, ''
2070,1733006, 'Tomoaki Hotta'
2071,1733006, 'Kohzoh Imai'
2072,1733006, 'T. Ishikawa'
2073,1733006, ''
2074,1733006, 'Koichi Kino'
2075,1733006, 'Hideki Kohri'
2076,1733006, 'Shota Makino'
2077,1733006, ''
2078,1733006, 'T. Mibe'
2079,1733006, ''
2080,1733006, ''
2081,1733006, ''
2082,1733006, 'Misuzu Nakamura'
2083,1733006, ''
2084,1733006, ''
2085,1733006, ''
2086,1733006, ''
2087,1733006, 'Joseph D. Parker'
2088,1733006, 'Naohito Saito'
2089,1733006, ''
2090,1733006, ''
2091,1733006, 'M. Sumihama'
2092,1733006, ''
2093,1733006, ''
2094,1733006, ''
2095,1733006, ''
2096,1733006, 'Masaru Yosoi'
2097,1733007,'R. Timo'
2098,1733007, 'A. Grant'
2099,1733007, 'T. Chan'
2100,1733007, 'G. Kramer'
2101,1733008,'Pekka Alitalo'
2102,1733008, 'S. Ranvier\nBelgian Institute for Space Aeronomy'
2103,1733008, 'Joni Vehmas\nAalto University'
2104,1733008, 'Sergei Tretyakov'
2105,1733009,'M. Moghaddam'
2106,1733010,'Yu. I. Manin'
2107,1733011,'Hanzhong Zhang'
2108,1733011, 'Enke Wang'
2109,1733012,'Guangyue Han\nThe University of Hong Kong'
2110,1733013,'Amitabha Bagchi'
2111,1733014,'Alexander Bihlo\nMemorial University of Newfoundland'
2112,1733014, 'Roman O. Popovych\nNational Academy of Sciences of Ukraine'
2113,1733015,'Charlotte Hardouin'
2114,1733015, 'Michael F Singer\nNorth Carolina State University'
2115,1733016,'Jian Ma\nMassachusetts Institute of Technology'
2116,1733016, 'Lei Xu'
2117,1733016, 'Heng-Na Xiong\nZhejiang University'
2118,1733016, 'Xiaoguang Wang\nWuhan University'
2119,1733017,'Tim Ledwig\nUniversity of Valencia'
2120,1733017, 'Hyun-Chul Kim\nInha University'
2121,1733017, 'Klaus Goeke'
2122,1733018,'A. Gjurchinovski'
2123,1733018, 'Viktor Urumov\nSs. Cyril and Methodius University'
2124,1733019,'Tomio Umeda\nUniversity of Hyogo'
2125,1733020,'Gideon Alexander'
2126,1733020, 'Erez Reinherz-Aronis'
2127,1733021,'Yi Xie\nNanjing University'
2128,1733021, 'Tianyi Huang\nNanjing University'
2129,1733022,'Christian Ertler\nUniversität Regensburg'
2130,1733022, 'Jaroslav Fabian\nUniversität Regensburg'
2131,1733023,'Tadeusz Wibig\nUniversity of Lodz'
2132,1733024,'Kazufumi Kimoto\nUniversity of the Ryukyus'
2133,1733025,'Dimitris Apostolos Sardelis\nAmerican College of Greece'
2134,1733025, 'Theodoros Valahas\nAmerican College of Greece'
2135,1733026,'H Kowalski'
2136,1733026, 'T. Lappi'
2137,1733026, 'C. Marquet'
2138,1733026, 'R. Venugopalan'
2139,1733027,'Pierre Mckenzie\nUniversité de Montréal'
2140,1733027, 'Michael Thomas'
2141,1733027, 'Heribert Vollmer\nLeibniz Universität Hannover'
2142,1733029,'Michael Sigalov\nBen-Gurion University of the Negev'
2143,1733029, 'Eugene Kamenetskii\nBen-Gurion University of the Negev'
2144,1733029, 'R. Shavit\nBen-Gurion University of the Negev'
2145,1733030,'P. Golubev'
2146,1733030, 'V. Avdeichikov'
2147,1733030, 'K.G. Fissum'
2148,1733030, 'B. Jakobsson'
2149,1733031,'Zhi-Gang Luo\nPeking University'
2150,1733031, 'Xiao-Lin Chen'
2151,1733031, 'Xiang Liu\nLanzhou University'
2152,1733031, 'Shi-Lin Zhu'
2153,1733032,'Frank M. Rieger\nUniversität Heidelberg'
2154,1733032, 'F. Aharonian\nDublin Institute for Advanced Studies (Dublin) and Max Planck Institute for Nuclear Physics (Heidelberg)'
2155,1733033,'Thomas Huettemann'
2156,1733033, 'Oliver Röndigs\nUniversität Osnabrück'
2157,1733034,'A. L. Agore'
2158,1733034, 'G. Militaru'
2159,1733035,'Christoph Bohle'
2160,1733035, 'Katrin Leschke\nUniversity of Leicester'
2161,1733035, 'Franz Pedit\nUniversity of Massachusetts Amherst'
2162,1733035, 'Ulrich Pinkall\nTechnische Universität Berlin'
2163,1733036,'P. Ribeiro\nUniversity of Lisbon'
2164,1733036, 'Julien Vidal'
2165,1733036, 'Rémy Mosseri\nSorbonne Université'
2166,1733037,'German Sierra\nCentro de Física Teórica y Matemáticas'
2167,1733037, 'Paul K. Townsend\nUniversity of Cambridge'
2168,1733038,'Deepa Kasinathan\nMax Planck Institute for Chemical Physics of Solids'
2169,1733038, 'Klaus Koepernik\nLeibniz Institute for Solid State and Materials Research Dresden'
2170,1733038, 'Helge Rosner\nMax Planck Institute for Chemical Physics of Solids'
2171,1733039,'D. V. Lande\nInstitute for information recording NASU
2172,1733039, Kiev Ukraine'
2173,1733039, 'S. M. Braichevskii'
2174,1733040,'ALPHA Collaboration: M. C. Fujiwara'
2175,1733040, 'Gorm Bruun Andresen\nAarhus University'
2176,1733040, 'William Bertsche\nThe University of Manchester'
2177,1733040, 'P. D. Bowe B'
2178,1733041,'Dmitry Kerner'
2179,1733042,'Svante Janson'
2180,1733042, 'Markus Kuba\nFachhochschule Technikum Wien'
2181,1733042, 'Alois Panholzer'
2182,1733043,'D. V. Lande\nInstitute for information recording NASU
2183,1733043, Kiev Ukraine'
2184,1733043, 'S. M. Braichevskii'
2185,1733043, 'A. T. Darmokhval'
2186,1733043, 'Andrew Snarskii\nNational Technical University of Ukraine «Igor Sikorsky Kyiv Polytechnic Institute»'
2187,1733044,'Panagiota Papakonstantinou\nInstitute for Basic Science'
2188,1733044, 'Robert Roth\nTechnische Universität Darmstadt'
2189,1733045,'G. G. Pavlov'
2190,1733045, 'V. E. Zavlin\nUniversities Space Research Association'
2191,1733046,'Michael Schmied'
2192,1733046, 'Robert Sims\nThe University of Arizona'
2193,1733046, 'Gerald Teschl\nUniversity of Vienna'
2194,1733048,'S. Ivashyn'
2195,1733048, 'Alexander Korchin\nNational Science Center Kharkov Institute of Physics and Technology'
2196,1733049,'Thomas Huettemann'
2197,1733050,'Yves Pierseaux\nVrije Universiteit Brussel'
2198,1733051,'Jes K. Jorgensen'
2199,1733051, 'Fredrik L. Schoeier'
2200,1733051, 'Ewine F. van Dishoeck'
2201,1733052,'M. Gasperini'
2202,1733053,'Masahito Hayashi\nNagoya University'
2203,1733054,'Zhuo Chen\nTsinghua University'
2204,1733054, 'Zhangju Liu'
2205,1733054, 'Yunhe Sheng\nJilin University'
2206,1733055,'G. Ya. Slepyan'
2207,1733055, 'Y. D. Yerchak'
2208,1733055, 'Sergey A. Maksimenko\nBelarusian State University'
2209,1733055, 'A. Hoffmann'
2210,1733056,'Tim J. Echtermeyer'
2211,1733056, 'Max Christian Lemme\nRWTH Aachen University & AMO GmbH'
2212,1733056, 'Matthias Baus'
2213,1733056, 'Bartholomaus N. Szafranek'
2214,1733057,'L. S. Mazov'
2215,1733058,'Pouria Pedram'
2216,1733058, 'Shahram Jalalzadeh\nFederal University of Pernambuco'
2217,1733059,'Cédric Bonnafé\nUniversité de Montpellier'
2218,1733059, 'Matthew Lee Dyer\nUniversity of the Arts London'
2219,1733060,'Kenji Bekki\nUniversity of Western Australia'
2220,1733060, 'Khyla Nicole Freeman\nUniversity of Pittsburgh'
2221,1733061,'Sylvie Saget'
2222,1733061, 'Marc Guyomard\nUniversité de Rennes 1'
2223,1733062,'Zhirui Gong\nShenzhen University'
2224,1733062, 'Hou Ian\nUniversity of Macau'
2225,1733062, 'Yu-xi Liu\nTsinghua University'
2226,1733062, 'C. P. Sun\nBeijing Computational Science Research Center'
2227,1733063,'Hana Cˇencˇariková'
2228,1733063, 'Pavol Farkasovsky\nInstitute of Experimental Physics SAS'
2229,1733063, 'Natália Tomašovicˇová'
2230,1733063, 'Martin Žonda'
2231,1733064,'R. Salvaterra\nNational Institute of Astrophysics'
2232,1733064, 'Cristiano Guidorzi\nUniversity of Ferrara'
2233,1733064, 'S. Campana'
2234,1733064, 'G. Chincarini'
2235,1733065,'D. S. Inosov'
2236,1733065, 'V. B. Zabolotnyy'
2237,1733065, 'Daniil V Evtushinsky'
2238,1733065, 'Alexander A. Kordyuk'
2239,1733065, 'Bernd Büchner'
2240,1733065, 'Rolf Follath'
2241,1733065, 'Helmuth Berger'
2242,1733065, 'Sergey Borisenko'
2243,1733066,'A. Q. Teixeira'
2244,1733067,'Nicolas Bonnel'
2245,1733067, 'Gildas Menier\nUniversité Bretagne Sud'
2246,1733067, 'Pierre-Francois Marteau\nUniversité Bretagne Sud
2247,1733067, Vannes
2248,1733067, France'
2249,1733068,'G. Royer\nFrench National Centre for Scientific Research (IN2P3/CNRS)'
2250,1733068, 'K. Degiorgio'
2251,1733068, 'M. Dubillot'
2252,1733068, 'E. Leonard'
2253,1733069,'Juan-David Llamas'
2254,1733069, 'François Lesage\nUniversity of Lorraine'
2255,1733069, 'G. Wild\nUniversity of Lorraine'
2256,1733070,'E. Iancu\nAtomic Energy and Alternative Energies Commission'
2257,1733071,'Akira Imada\nKyoto University'
2258,1733071, 'Rod Stubbings\nAmerican Association of Variable Star Observers'
2259,1733071, 'Taichi Kato'
2260,1733071, 'Makoto Uemura'
2261,1733072,'Oliver Johnson'
2262,1733072, 'Ioannis Kontoyiannis\nUniversity of Cambridge'
2263,1733072, 'Mokshay Madiman\nUniversity of Delaware'
2264,1733073,'Matts Roos\nMinerva Foundation Institute for Medical Research'
2265,1733074,'De-Qi Zhang\nNational University of Singapore'
2266,1733075,'R. Sahoo'
2267,1733076,'M. R. Setare\nInstitute for Research in Fundamental Sciences (IPM)'
2268,1733076, 'Ebrahim Karimi\nUniversity of Ottawa'
2269,1733077,'A. Emmanouilidou\nUniversity College London'
2270,1733078,'Sylvain Prolhac'
2271,1733079,'Joachim Brod'
2272,1733079, 'Martin Gorbahn'
2273,1733080,'Reinhard Steffens\nGoethe-Universität Frankfurt am Main'
2274,1733080, 'Thorsten Theobald'
2275,1733081,'Quentin Duret'
2276,1733081, 'Bruno Machet\nFrench National Centre for Scientific Research'
2277,1733081, 'Mikhail Vysotsky\nInstitute for Theoretical and Experimental Physics'
2278,1733082,'Travis S. Metcalfe'
2279,1733083,'Fabio Nicola\nPolitecnico di Torino'
2280,1733084,'L. Sidoli'
2281,1733084, 'Nicola La Palombara\nNational Institute of Astrophysics'
2282,1733084, 'Tim Oosterbroek\nEuropean Space Agency'
2283,1733084, 'Arvind N. Parmar\nEuropean Space Agency'
2284,1733085,'Waad Al Sayed\nUniversity of Tours'
2285,1733085, 'Mustapha Jazar\nLebanese University'
2286,1733085, 'Laurent Véron\nUniversity of Tours'
2287,1733086,'Enrico Carlini\nPolitecnico di Torino'
2288,1733086, 'maria virginia Catalisano\nUniversità degli Studi di Genova'
2289,1733087,'Tao Zhou'
2290,1733087, 'Ri-Qi Su'
2291,1733087, 'Run-Ran Liu'
2292,1733087, 'Luo-Luo Jiang'
2293,1733087, 'Bing. -Hong Wang'
2294,1733087, ''
2295,1733088,'Raluca Balan\nUniversity of Ottawa'
2296,1733088, 'Sana Louhichi'
2297,1733089,'P. Wrobel'
2298,1733089, 'W. Suleja'
2299,1733089, 'Robert Eder\nKarlsruhe Institute of Technology'
2300,1733090,'Francesco Calogero\nSapienza University of Rome'
2301,1733090, 'David Gomez-Ullate\nUniversidad de Cádiz'
2302,1733090, 'Paolo Maria Santini\nSapienza University of Rome'
2303,1733090, 'M. Sommacal'
2304,1733091,'Paolo Maria Mariano\nUniversity of Florence'
2305,1733092,'Jeong Han Kim'
2306,1733093,'Vassileios Chrissikopoulos\nIonian University'
2307,1733093, 'George Papaloukopoulos\nCitrix Systems'
2308,1733093, 'Evangelos Sakkopoulos\nUniversity of Piraeus'
2309,1733093, 'Spyros Sioutas\nIonian University'
2310,1733094,'Blind Bruno\nUniversity of Lorraine'
2311,1733095,'Christopher R. Genovese\nCarnegie Mellon University'
2312,1733095, 'Peter Freeman\nCarnegie Mellon University'
2313,1733095, 'Larry Wasserman\nCarnegie Mellon University'
2314,1733095, 'Robert Nichol'
2315,1733096,'Stephane Nonnenmacher\nAtomic Energy and Alternative Energies Commission'
2316,1733097,'Anne Quéguiner-Mathieu'
2317,1733097, 'Jean-Pierre Tignol'
2318,1733098,'Riccardo Rurali\nMaterials Science Institute of Barcelona'
2319,1733098, 'Elwira Wachowicz\nUniversity of Wroclaw'
2320,1733098, 'Per Hyldgaard\nChalmers University of Technology'
2321,1733098, 'P Ordejón'
2322,1733099,'De-Qi Zhang\nNational University of Singapore'
2323,1733100,'Christopher R. Genovese\nCarnegie Mellon University'
2324,1733100, 'Marco Perone-Pacifico\nSapienza University of Rome'
2325,1733100, 'Isabella Verdinelli\nCarnegie Mellon University'
2326,1733100, 'Larry Wasserman\nCarnegie Mellon University'
2327,1733101,'Andrii V Chumak\nUniversity of Vienna'
2328,1733101, 'Alexander A. Serga\nTechnische Universität Kaiserslautern'
2329,1733101, 'Burkard Hillebrands\nTechnische Universität Kaiserslautern'
2330,1733101, 'M.P. Kostylev'
2331,1733102,'Mathias Duckheim'
2332,1733102, 'Daniel Loss\nUniversity of Basel'
2333,1733103,'Stanislav Dubrovskiy'
2334,1733104,'Matthew Fayers\nQueen Mary
2335,1733104, University of London'
2336,1733105,'Lajos Bojtár'
2337,1733106,'Prosenjit Bose\nCarleton University'
2338,1733106, 'Eric Y. Chen'
2339,1733106, 'Meng He\nUniversity of Science and Technology Beijing'
2340,1733106, 'Anil Maheshwari\nCarleton University'
2341,1733107,'Samuel Grushevsky\nStony Brook University'
2342,1733107, 'Riccardo Salvati Manni'
2343,1733108,'Marko Znidaric'
2344,1733108, 'Tomaž Prosen\nUniversity of Ljubljana'
2345,1733108, 'Iztok Pizorn'
2346,1733109,'Carlos Andrés Vera'
2347,1733109, 'Alejandro Cabo Montes de Oca\nInstituto de Cibernética
2348,1733109, Matemática y Física'
2349,1733109, 'Augusto Gonzalez\nInstituto de Cibernética
2350,1733109, Matemática y Física'
2351,1733110,'M. A. Maize'
2352,1733110, 'J. J. Smetanka'
2353,1733111,'Stanislav S. Shabala'
2354,1733111, 'Summer A. Ash'
2355,1733111, 'Paul Alexander\nUniversity of Cambridge'
2356,1733111, 'Julia M. Riley'
2357,1733112,'Sanja Damjanovic\nGSI Helmholtzzentrum für Schwerionenforschung'
2358,1733113,'Xiaohong Lan\nUniversity of Science and Technology of China'
2359,1733113, 'Domenico Marinucci\nUniversity of Rome Tor Vergata'
2360,1733114,'R. S. Raghavan'
2361,1733115,'A. S. Umar'
2362,1733115, 'V. E. Oberacker'
2363,1733115, 'J. A. Maruhn'
2364,1733116,'Enrique Martinez-Gonzalez\nSpanish National Research Council'
2365,1733117,'Salvador Sánchez Majos\nUniversity of Zurich'
2366,1733117, 'Patrick Achenbach\nJohannes Gutenberg-Universität Mainz'
2367,1733117, 'J. Pochodzalla\nJohannes Gutenberg-Universität Mainz'
2368,1733118,'Andrés Díaz-Gil\nUniversidad Autónoma de Madrid'
2369,1733118, 'Juan Garcia-Bellido\nUniversidad Autónoma de Madrid'
2370,1733118, 'Margarita García Pérez'
2371,1733118, 'Antonio González-Arroyo'
2372,1733119,'Esmat Darvish'
2373,1733119, 'Amir Ali Masoudi\nAlzahra University'
2374,1733120,'Dan Lemle\nPolytechnic University of Timisoara'
2375,1733121,'Michael McGuigan'
2376,1733122,'Nikolaj Glazunov\nNational Aviation University'
2377,1733123,'Brendan Hassett'
2378,1733123, 'Yuri Tschinkel'
2379,1733124,'Dilip G Banhatti\nMadurai Kamaraj University'
2380,1733125,'Mikael Afzelius\nUniversity of Geneva'
2381,1733125, 'Christoph Simon\nThe University of Calgary'
2382,1733125, 'Hugues de Riedmatten'
2383,1733125, 'Nicolas Gisin\nUniversity of Geneva'
2384,1733126,'Sergei P. Maydanyuk\nKiev Institute for Nuclear Research'
2385,1733126, 'Sergei V. Belchikov\nKiev Institute for Nuclear Research'
2386,1733127,'N. P. H. Nesvadba'
2387,1733127, 'M. D. Lehnert'
2388,1733127, 'R. I. Davies'
2389,1733127, 'A Verma'
2390,1733128,'Yasuhiro Tanaka\nWaseda University'
2391,1733128, 'Kenji Yonemitsu\nChuo University'
2392,1733129,'Gerard Ascensi\nUniversity of Barcelona'
2393,1733129, 'Yurii Lyubarskii\nNorwegian University of Science and Technology'
2394,1733129, 'Kristian Seip\nNorwegian University of Science and Technology'
2395,1733131,'Th. M. Nieuwenhuizen\nUniversity of Amsterdam'
2396,1733132,'Goran Duplančić'
2397,1733132, 'Blazenka Melic\nRuđer Bošković Institute'
2398,1733133,'E. Di Salvo\nINFN - Istituto Nazionale di Fisica Nucleare'
2399,1733133, 'Z. J. Ajaltouni'
2400,1733134,'László Györfi\nBudapest University of Technology and Economics'
2401,1733134, 'Gusztav Morvai'
2402,1733134, 'Sidney J. Yakowitz'
2403,1733135,'David Schmeltzer\nCity University of New York - York College'
2404,1733136,'Vladimir Buslaev'
2405,1733136," ""Alexander Pushnitski\nKing's College London"""
2406,1733137,'Alexandre M. Gavrilik\nN.N. Bogolyubov Institute for Theoretical Physics
2407,1733137, National Academy of Sciences of Ukraine'
2408,1733137, 'Anastasiia Rebesh\nBogolyubov Institute for Theoretical Physics'
2409,1733138,'Geneviève Paquin'
2410,1733139,'Laszlo Bela Kish\nTexas A&M University'
2411,1733140,'Fernando Haas\nUniversidade Federal do Rio Grande do Sul'
2412,1733140, 'P. K. Shukla'
2413,1733141,'César Fernández-Ramírez\nUniversidad Nacional Autónoma de México'
2414,1733141, 'E. Moya De Guerra\nComplutense University of Madrid'
2415,1733141, 'Angel Udias\nEuropean Commission'
2416,1733141, 'J. M. Udías\nComplutense University of Madrid'
2417,1733142,'Marc Mars\nUniversidad de Salamanca'
2418,1733142, 'Filipe C. Mena\nUniversity of Minho'
2419,1733142, 'Raül Vera'
2420,1733143,'Phil Marshall'
2421,1733143, 'Tommaso Treu'
2422,1733143, 'J. Melbourne'
2423,1733143, 'Raphael Gavazzi'
2424,1733143," ""Kevin Bundy\nThis person is not on ResearchGate"
2425,1733143," or hasn't claimed this research yet."""
2426,1733143, ''
2427,1733143, ''
2428,1733143, ''
2429,1733143, ''
2430,1733143, 'David Le Mignant'
2431,1733143, ''
2432,1733143, ''
2433,1733143, 'Claire E. Max'
2434,1733143, 'Leonidas Moustakas'
2435,1733143, 'Eric Steinbring'
2436,1733143, 'Shelley A. Wright'
2437,1733144,'Paolo Bertozzini\nThammasat University'
2438,1733144, 'Roberto Conti\nSapienza University of Rome'
2439,1733144, 'Lewkeeratiyutkul Wicharn\nChulalongkorn University'
2440,1733145,'James Reeves'
2441,1733145, 'Chris Done\nDurham University'
2442,1733145, 'K. A. Pounds\nUniversity of Leicester'
2443,1733145, 'Yuichi Terashima'
2444,1733146,'Nicolas Bonichon'
2445,1733146, 'Mireille Bousquet-Mélou'
2446,1733146, 'Éric Fusy'
2447,1733147,'José Carlos Sierra'
2448,1733148,'Eliot Kapit'
2449,1733148, 'André LeClair'
2450,1733149,'Jon Wolfson'
2451,1733150,''
2452,1733150, ''
2453,1733150, 'George Djorgovski'
2454,1733150, ''
2455,1733150, 'David Thompson'
2456,1733150, 'Ashish Mahabal'
2457,1733150, 'Frederic Courbin'
2458,1733151,'Vitor O. Ferreira'
2459,1733151, 'Érica Z. Fornaroli\nUniversidade Estadual de Maringá'
2460,1733152,'Ben Dundee'
2461,1733152, 'Stuart Raby\nThe Ohio State University'
2462,1733152, 'Akin Wingerter'
2463,1733153,'Seoung Dal Jung\nJeju National University'
2464,1733153, 'Ken Richardson\nTexas Christian University'
2465,1733154,'Luca Bonanno'
2466,1733154, 'Alessandro Drago\nUniversity of Ferrara'
2467,1733155,'Antoine Seguin'
2468,1733155, 'Yann Bertho\nUniversité Paris-Sud 11'
2469,1733155, 'Philippe Gondret'
2470,1733156,'Nigel Glover\nDurham University'
2471,1733156, 'Valentin V. Khoze\nDurham University'
2472,1733156, 'Ciaran Williams'
2473,1733157,'Valentin V Khoze'
2474,1733158,'Geoffrey Lovelace\nCalifornia State University
2475,1733158, Fullerton'
2476,1733158, 'Robert Owen'
2477,1733158, 'Harald P. Pfeiffer'
2478,1733158, 'Tony Chu'
2479,1733159,'Xuerong Liu'
2480,1733159, 'Zohurul Islam'
2481,1733159, 'Sunil Sinha'
2482,1733159, ''
2483,1733159, ''
2484,1733159, 'Jonathan C Lang'
2485,1733159, ''
2486,1733160,'B. Basso'
2487,1733160, 'Gregory P. Korchemsky\nAtomic Energy and Alternative Energies Commission'
2488,1733161,'Erik Bartoš\nSlovak Academy of Sciences'
2489,1733161, 'S. Bakmaev\nJoint Institute for Nuclear Research'
2490,1733161, 'E. A. Kuraev'
2491,1733161, 'Michael G. Shatnev'
2492,1733162,'C.-Y. Ng\nThe University of Hong Kong'
2493,1733162, 'B. M. Gaensler'
2494,1733162, 'L. Staveley-Smith'
2495,1733162, 'R. N. Manchester'
2496,1733163,'Vijay Balasubramanian'
2497,1733163, 'Jan de Boer\nUniversity of Amsterdam'
2498,1733163, 'Asad Naqvi'
2499,1733164,'Peter Yoachim\nUniversity of Washington Seattle'
2500,1733164, 'Julianne J. Dalcanton'
2501,1733165,'Nadav Drukker'
2502,1733165, 'Jaume Gomis'
2503,1733165, 'Shunji Matsuura'
2504,1733166,'Guy D. Moore'
2505,1733166, 'Omid Saremi'
2506,1733167,'Durmuş Ali Demir\nIzmir Institute of Technology'
2507,1733167, 'Mariana Frank\nConcordia University Montreal'
2508,1733167, 'Katri Huitu\nUniversity of Helsinki'
2509,1733167, 'Santosh Rai'
2510,1733168,'Chuanwei Zhang'
2511,1733168, 'Sumanta Tewari'
2512,1733168, 'Roman M Lutchyn'
2513,1733168, 'Sankar Das Sarma\nUniversity of Maryland
2514,1733168, College Park'
2515,1733169,'Adriana Balan\nPolytechnic University of Bucharest'
2516,1733170,'Jens Kauffmann\nMax Planck Institute for Radio Astronomy'
2517,1733170, 'Frank Bertoldi'
2518,1733170, 'Tyler L. Bourke'
2519,1733170, 'Neal J. Evans II'
2520,1733171,'David B. Fisher'
2521,1733171, 'Niv Drory'
2522,1733172,'James Bock'
2523,1733172, 'Asantha Cooray'
2524,1733172, 'Shaul Hanany\nUniversity of Minnesota Twin Cities'
2525,1733172, 'Brian Keating'
2526,1733173,'Steven J Miller\nWilliams College'
2527,1733174,''
2528,1733174, ''
2529,1733174, ''
2530,1733174, ''
2531,1733174, ''
2532,1733175,'Soheil Saadat'
2533,1733176,'M. R. Buitelaar'
2534,1733176, 'J. Fransson'
2535,1733176, 'A. L. Cantone'
2536,1733176, 'Charles Gordon Smith\nUniversity of Cambridge'
2537,1733177,'Federico M. Spedalieri\nUniversity of Southern California'
2538,1733177, 'Vwani Roychowdhury\nUniversity of California
2539,1733177, Los Angeles'
2540,1733178,'F. Vazza'
