ID,PaperID,Reference In RG
21280,1733158, '1965337'
21281,1733158, '1965088'
21282,1733158, '1965511'
21283,1733158, '1964132'
21284,1733158, '1964131'
21285,1733158, '1963813'
21286,1733158, '1963052'
21287,1733158, '1920723'
21288,1733158, '1911519'
21289,1733158, '1913568'
21290,1733158, '1896941'
21291,1733158, '1896782'
21292,1733158, '1885174'
21293,1733158, '1909276'
21294,1733158, '1894844'
21295,1733158, '1802410'
21296,1733158, '1787481'
21297,1733158, '1802981'
21298,1733158, '1794660'
21299,1733158, '1789096'
21300,1733158, '1764911'
21301,1733158, '1760484'
21302,1733158, '1732772'
21303,1733158, '1786015'
21304,1733159,'253366902'
21305,1733159, '243475497'
21306,1733159, '232747963'
21307,1733160,'257236204'
21308,1733160, '252672606'
21309,1733160, '230913978'
21310,1733160, '222835516'
21311,1733160, '222624174'
21312,1733160, '222573084'
21313,1733160, '222532038'
21314,1733160, '222490313'
21315,1733160, '222398491'
21316,1733160, '7837738'
21317,1733160, '6331344'
21318,1733160, '5499145'
21319,1733160, '313055876'
21320,1733160, '277227071'
21321,1733160, '252954751'
21322,1733160, '252229089'
21323,1733160, '251143126'
21324,1733160, '248881154'
21325,1733160, '242355654'
21326,1733160, '241259511'
21327,1733160, '235544226'
21328,1733160, '235541315'
21329,1733160, '231106839'
21330,1733160, '230961572'
21331,1733160, '230908232'
21332,1733160, '228665250'
21333,1733160, '223139039'
21334,1733160, '223119758'
21335,1733160, '222834296'
21336,1733160, '222684587'
21337,1733160, '222680177'
21338,1733160, '222671510'
21339,1733160, '222602004'
21340,1733160, '222581025'
21341,1733160, '222579944'
21342,1733160, '222572498'
21343,1733160, '222556962'
21344,1733160, '222545009'
21345,1733160, '222529072'
21346,1733160, '222506071'
21347,1733160, '222500250'
21348,1733160, '222497658'
21349,1733160, '222460775'
21350,1733160, '222458495'
21351,1733160, '222441224'
21352,1733160, '222400686'
21353,1733160, '222371499'
21354,1733160, '222295738'
21355,1733160, '27276747'
21356,1733160, '2083539'
21357,1733160, '2069269'
21358,1733160, '2068941'
21359,1733160, '2082927'
21360,1733160, '2066081'
21361,1733160, '2061974'
21362,1733160, '2039184'
21363,1733160, '2023764'
21364,1733160, '2060351'
21365,1733160, '2028277'
21366,1733160, '2003113'
21367,1733160, '1907095'
21368,1733160, '1903647'
21369,1733160, '1903402'
21370,1733160, '1758962'
21371,1733161,'260814963'
21372,1733162,'255937102'
21373,1733162, '241346691'
21374,1733162, '234409856'
21375,1733162, '305949462'
21376,1733162, '258984499'
21377,1733162, '258258220'
21378,1733162, '258257732'
21379,1733162, '252299913'
21380,1733162, '242376908'
21381,1733162, '234458333'
21382,1733162, '234336784'
21383,1733162, '234199469'
21384,1733162, '234199343'
21385,1733162, '234375437'
21386,1733162, '234212061'
21387,1733162, '234195608'
21388,1733162, '234055400'
21389,1733162, '232795497'
21390,1733162, '232792150'
21391,1733162, '232761258'
21392,1733162, '231111878'
21393,1733162, '232250298'
21394,1733162, '231129091'
21395,1733162, '231086577'
21396,1733162, '231058025'
21397,1733162, '231027283'
21398,1733162, '231004832'
21399,1733162, '230994737'
21400,1733162, '231023321'
21401,1733162, '230992341'
21402,1733162, '230989788'
21403,1733162, '230902543'
21404,1733162, '228677739'
21405,1733162, '230922250'
21406,1733162, '221724979'
21407,1733162, '50818709'
21408,1733162, '24149749'
21409,1733162, '220049076'
21410,1733162, '27262037'
21411,1733162, '24157336'
21412,1733162, '2236154'
21413,1733162, '23918734'
21414,1733162, '8515580'
21415,1733162, '6484357'
21416,1733162, '2228045'
21417,1733162, '2225979'
21418,1733162, '2214723'
21419,1733162, '1814172'
21420,1733162, '1840790'
21421,1733162, '1811783'
21422,1733162, '1798255'
21423,1733162, '1751830'
21424,1733162, '1811689'
21425,1733162, '1809994'
21426,1733162, '1805129'
21427,1733163,'222681378'
21428,1733163, '284679666'
21429,1733163, '258070919'
21430,1733163, '248674177'
21431,1733163, '235544611'
21432,1733163, '235482454'
21433,1733163, '222648097'
21434,1733163, '222458501'
21435,1733163, '222443012'
21436,1733163, '222406808'
21437,1733163, '12307013'
21438,1733163, '6161194'
21439,1733163, '2066752'
21440,1733163, '2065870'
21441,1733163, '2065352'
21442,1733163, '2064588'
21443,1733163, '2065099'
21444,1733163, '2064396'
21445,1733163, '2062205'
21446,1733163, '2061107'
21447,1733163, '2059665'
21448,1733163, '2056197'
21449,1733163, '2055758'
21450,1733163, '2046836'
21451,1733163, '2020668'
21452,1733163, '2006618'
21453,1733163, '1757020'
21454,1733163, '1995927'
21455,1733164,'258257750'
21456,1733164, '253617981'
21457,1733164, '253472601'
21458,1733164, '252583304'
21459,1733164, '249224620'
21460,1733164, '248850464'
21461,1733164, '242373702'
21462,1733164, '234270144'
21463,1733164, '234249045'
21464,1733164, '234208204'
21465,1733164, '232808258'
21466,1733164, '232808240'
21467,1733164, '231018702'
21468,1733164, '230991160'
21469,1733164, '230936386'
21470,1733164, '277302707'
21471,1733164, '277258731'
21472,1733164, '253115425'
21473,1733164, '252142006'
21474,1733164, '249430692'
21475,1733164, '248561078'
21476,1733164, '245579884'
21477,1733164, '239549410'
21478,1733164, '239442068'
21479,1733164, '235418487'
21480,1733164, '234536197'
21481,1733164, '234477452'
21482,1733164, '234476708'
21483,1733164, '234461861'
21484,1733164, '234453579'
21485,1733164, '234418365'
21486,1733164, '234380090'
21487,1733164, '234369856'
21488,1733164, '234326191'
21489,1733164, '234267524'
21490,1733164, '230978149'
21491,1733164, '230973166'
21492,1733164, '230965492'
21493,1733164, '230913462'
21494,1733164, '229551126'
21495,1733164, '229517548'
21496,1733164, '227752594'
21497,1733164, '227724637'
21498,1733164, '227704225'
21499,1733164, '227686538'
21500,1733164, '227656926'
21501,1733164, '227651029'
21502,1733164, '227624940'
21503,1733164, '227607579'
21504,1733164, '227600871'
21505,1733164, '44898503'
21506,1733164, '41716601'
21507,1733164, '227508023'
21508,1733164, '227501347'
21509,1733164, '227494053'
21510,1733164, '41705703'
21511,1733164, '27262589'
21512,1733164, '41712120'
21513,1733164, '41195186'
21514,1733164, '27279918'
21515,1733164, '2235348'
21516,1733164, '23916620'
21517,1733164, '23601016'
21518,1733164, '23589856'
21519,1733164, '23577344'
21520,1733164, '2233690'
21521,1733164, '2231695'
21522,1733164, '2230940'
21523,1733164, '2232413'
21524,1733164, '2225608'
21525,1733164, '2221650'
21526,1733164, '2219673'
21527,1733164, '1928681'
21528,1733164, '1927892'
21529,1733164, '1927244'
21530,1733164, '1926187'
21531,1733164, '1840584'
21532,1733164, '1926886'
21533,1733164, '1920887'
21534,1733164, '1901854'
21535,1733164, '1833905'
21536,1733164, '1817810'
21537,1733164, '1807282'
21538,1733164, '1811214'
21539,1733164, '1804780'
21540,1733164, '1803056'
21541,1733164, '1800472'
21542,1733164, '1804154'
21543,1733164, '1802919'
21544,1733164, '1797973'
21545,1733164, '1787618'
21546,1733164, '1794796'
21547,1733164, '1794510'
21548,1733164, '1793059'
21549,1733164, '1792700'
21550,1733164, '1786280'
21551,1733164, '1755713'
21552,1733164, '1754474'
21553,1733164, '1753789'
21554,1733164, '1749445'
21555,1733164, '1746713'
21556,1733164, '1733417'
21557,1733165,'279895012'
21558,1733165, '242350521'
21559,1733165, '324585396'
21560,1733165, '277210266'
21561,1733165, '277184638'
21562,1733165, '267006494'
21563,1733165, '263802499'
21564,1733165, '260046899'
21565,1733165, '251143126'
21566,1733165, '248886031'
21567,1733165, '239555082'
21568,1733165, '242307910'
21569,1733165, '242303095'
21570,1733165, '241245559'
21571,1733165, '238237330'
21572,1733165, '235561699'
21573,1733165, '235550532'
21574,1733165, '230937569'
21575,1733165, '230970241'
21576,1733165, '230902770'
21577,1733165, '225777849'
21578,1733165, '228767547'
21579,1733165, '222816843'
21580,1733165, '222656827'
21581,1733165, '222652667'
21582,1733165, '222550743'
21583,1733165, '222546057'
21584,1733165, '222524584'
21585,1733165, '222501095'
21586,1733165, '222497658'
21587,1733165, '222497344'
21588,1733165, '222490188'
21589,1733165, '36378279'
21590,1733165, '13333453'
21591,1733165, '2215655'
21592,1733165, '2086956'
21593,1733165, '2086767'
21594,1733165, '2086254'
21595,1733165, '2085961'
21596,1733165, '2085146'
21597,1733165, '2068504'
21598,1733165, '2083595'
21599,1733165, '2083539'
21600,1733165, '2082927'
21601,1733165, '2068387'
21602,1733165, '2067256'
21603,1733165, '2066378'
21604,1733165, '2066288'
21605,1733165, '2068336'
21606,1733165, '2066500'
21607,1733165, '2066266'
21608,1733165, '2065894'
21609,1733165, '2066140'
21610,1733165, '2066085'
21611,1733165, '2064419'
21612,1733165, '2061066'
21613,1733165, '2062232'
21614,1733165, '2059699'
21615,1733165, '2059364'
21616,1733165, '2057918'
21617,1733165, '2054369'
21618,1733165, '2053011'
21619,1733165, '2051785'
21620,1733165, '2048640'
21621,1733165, '2046372'
21622,1733165, '1911176'
21623,1733165, '1889346'
21624,1733165, '1918710'
21625,1733165, '1912295'
21626,1733165, '1903720'
21627,1733165, '1888416'
21628,1733165, '1887867'
21629,1733165, '1887525'
21630,1733165, '1886159'
21631,1733165, '1764214'
21632,1733165, '1761685'
21633,1733165, '1742801'
21634,1733165, '1738700'
21635,1733165, '1756367'
21636,1733166,'257189809'
21637,1733166, '242263176'
21638,1733166, '235598989'
21639,1733166, '222840712'
21640,1733166, '222524025'
21641,1733166, '222422433'
21642,1733166, '27230042'
21643,1733166, '13230351'
21644,1733166, '2216532'
21645,1733166, '2005239'
21646,1733166, '1997256'
21647,1733166, '1907653'
21648,1733166, '323021533'
21649,1733166, '263883564'
21650,1733166, '259967347'
21651,1733166, '243353819'
21652,1733166, '241195968'
21653,1733166, '240664990'
21654,1733166, '236524394'
21655,1733166, '236372698'
21656,1733166, '236273989'
21657,1733166, '235552269'
21658,1733166, '227004470'
21659,1733166, '226198833'
21660,1733166, '223835150'
21661,1733166, '223037100'
21662,1733166, '223011341'
21663,1733166, '222814996'
21664,1733166, '222582173'
21665,1733166, '222502617'
21666,1733166, '222464315'
21667,1733166, '222346951'
21668,1733166, '222296712'
21669,1733166, '200104742'
21670,1733166, '51394898'
21671,1733166, '13275988'
21672,1733166, '13272251'
21673,1733166, '5852188'
21674,1733166, '2217286'
21675,1733166, '2217281'
21676,1733166, '2216843'
21677,1733166, '2039489'
21678,1733166, '2027384'
21679,1733166, '2020561'
21680,1733166, '2020374'
21681,1733166, '2010552'
21682,1733166, '2001721'
21683,1733166, '1993693'
21684,1733166, '1920933'
21685,1733166, '1904529'
21686,1733166, '1892199'
21687,1733167,'259274156'
21688,1733167, '258293868'
21689,1733167, '257236273'
21690,1733167, '255203055'
21691,1733167, '280798794'
21692,1733167, '280795537'
21693,1733167, '259073379'
21694,1733167, '255819630'
21695,1733167, '255798506'
21696,1733167, '252349439'
21697,1733167, '243473634'
21698,1733167, '243264952'
21699,1733167, '242377673'
21700,1733167, '242253735'
21701,1733167, '241975731'
21702,1733167, '238977528'
21703,1733167, '238611530'
21704,1733167, '241501289'
21705,1733167, '238979629'
21706,1733167, '238923973'
21707,1733167, '235591635'
21708,1733167, '235574572'
21709,1733167, '235467423'
21710,1733167, '235463355'
21711,1733167, '235355302'
21712,1733167, '232261993'
21713,1733167, '231043005'
21714,1733167, '231036803'
21715,1733167, '230904054'
21716,1733167, '226328189'
21717,1733167, '223642304'
21718,1733167, '223042136'
21719,1733167, '222832951'
21720,1733167, '222732211'
21721,1733167, '222725107'
21722,1733167, '222708859'
21723,1733167, '222518312'
21724,1733167, '222503448'
21725,1733167, '222501361'
21726,1733167, '222489884'
21727,1733167, '222482098'
21728,1733167, '222470796'
21729,1733167, '222440973'
21730,1733167, '222437644'
21731,1733167, '222171365'
21732,1733167, '44449906'
21733,1733167, '23464328'
21734,1733167, '41216691'
21735,1733167, '27230838'
21736,1733167, '13331131'
21737,1733167, '13275669'
21738,1733167, '13275090'
21739,1733167, '13273346'
21740,1733167, '13242966'
21741,1733167, '13229519'
21742,1733167, '2042954'
21743,1733167, '2038096'
21744,1733167, '2036181'
21745,1733167, '2038971'
21746,1733167, '2032142'
21747,1733167, '2019438'
21748,1733167, '2019177'
21749,1733167, '2030875'
21750,1733167, '2027733'
21751,1733167, '2026307'
21752,1733167, '2002561'
21753,1733167, '2002560'
21754,1733167, '2016175'
21755,1733167, '2014372'
21756,1733167, '2003895'
21757,1733167, '1981198'
21758,1733167, '1897438'
21759,1733167, '1985288'
21760,1733167, '1735068'
21761,1733168,'235590053'
21762,1733168, '235585324'
21763,1733168, '51394815'
21764,1733168, '10860082'
21765,1733168, '7670792'
21766,1733168, '7668947'
21767,1733168, '7387639'
21768,1733168, '6644728'
21769,1733168, '6448290'
21770,1733168, '5915642'
21771,1733168, '1898420'
21772,1733168, '1879451'
21773,1733168, '346107132'
21774,1733168, '321521050'
21775,1733168, '243787486'
21776,1733168, '235452090'
21777,1733168, '12152640'
21778,1733168, '8538003'
21779,1733168, '7567883'
21780,1733168, '6525042'
21781,1733168, '6449624'
21782,1733168, '6161031'
21783,1733168, '5619231'
21784,1733168, '5618857'
21785,1733168, '1879946'
21786,1733169,'304913343'
21787,1733169, '285327185'
21788,1733169, '273014152'
21789,1733169, '268017111'
21790,1733169, '266549310'
21791,1733169, '266354514'
21792,1733169, '266039882'
21793,1733169, '265542142'
21794,1733169, '265505724'
21795,1733169, '265354140'
21796,1733169, '253428118'
21797,1733169, '243080147'
21798,1733169, '243659281'
21799,1733169, '243044946'
21800,1733169, '240479253'
21801,1733169, '239667755'
21802,1733169, '233434661'
21803,1733169, '232940248'
21804,1733169, '228879583'
21805,1733169, '222646603'
21806,1733169, '38341291'
21807,1733169, '2181723'
21808,1733169, '222515139'
21809,1733169, '222491162'
21810,1733169, '222362121'
21811,1733169, '2141468'
21812,1733169, '1920039'
21813,1733169, '2109109'
21814,1733169, '253428118'
21815,1733169, '243080147'
21816,1733169, '243659281'
21817,1733169, '243044946'
21818,1733169, '240479253'
21819,1733169, '239667755'
21820,1733169, '233434661'
21821,1733169, '232940248'
21822,1733169, '228879583'
21823,1733169, '222646603'
21824,1733169, '38341291'
21825,1733169, '2181723'
21826,1733169, '222515139'
21827,1733169, '222491162'
21828,1733169, '222362121'
21829,1733169, '2141468'
21830,1733169, '1920039'
21831,1733169, '2109109'
21832,1733170,'259667258'
21833,1733170, '253038430'
21834,1733170, '245580461'
21835,1733170, '241248788'
21836,1733170, '234321938'
21837,1733170, '234310378'
21838,1733170, '234306770'
21839,1733170, '234294310'
21840,1733170, '234249295'
21841,1733170, '234227824'
21842,1733170, '234193646'
21843,1733170, '231111930'
21844,1733170, '231066171'
21845,1733170, '231029203'
21846,1733170, '231023164'
21847,1733170, '230905439'
21848,1733170, '279417834'
21849,1733170, '259323827'
21850,1733170, '259282680'
21851,1733170, '253751826'
21852,1733170, '253019052'
21853,1733170, '252565779'
21854,1733170, '251626856'
21855,1733170, '249229991'
21856,1733170, '248541842'
21857,1733170, '243390781'
21858,1733170, '241339380'
21859,1733170, '241205074'
21860,1733170, '234505640'
21861,1733170, '234476684'
21862,1733170, '234471922'
21863,1733170, '234439653'
21864,1733170, '234428256'
21865,1733170, '234393474'
21866,1733170, '234309759'
21867,1733170, '234187568'
21868,1733170, '234173135'
21869,1733170, '234147216'
21870,1733170, '231130614'
21871,1733170, '231110095'
21872,1733170, '231080601'
21873,1733170, '231063190'
21874,1733170, '230999417'
21875,1733170, '230992973'
21876,1733170, '230990457'
21877,1733170, '230981468'
21878,1733170, '230972921'
21879,1733170, '230958467'
21880,1733170, '230915426'
21881,1733170, '227716280'
21882,1733170, '227646091'
21883,1733170, '226159161'
21884,1733170, '223230842'
21885,1733171,'249229472'
21886,1733171, '234485822'
21887,1733171, '234457082'
21888,1733171, '234379962'
21889,1733171, '234365329'
21890,1733171, '234290389'
21891,1733171, '234267785'
21892,1733171, '234264891'
21893,1733171, '234018192'
21894,1733171, '231108385'
21895,1733171, '231018724'
21896,1733171, '230999194'
21897,1733171, '230994992'
21898,1733171, '230947510'
21899,1733171, '230931390'
21900,1733171, '23985100'
21901,1733171, '2233330'
21902,1733171, '2226836'
21903,1733171, '2226235'
21904,1733171, '1931802'
21905,1733171, '1814199'
21906,1733171, '1813255'
21907,1733171, '1812011'
21908,1733171, '1811224'
21909,1733171, '273021332'
21910,1733171, '264720939'
21911,1733171, '249227168'
21912,1733171, '234545508'
21913,1733171, '234527412'
21914,1733171, '234476354'
21915,1733171, '234424101'
21916,1733171, '234388201'
21917,1733171, '234345159'
21918,1733171, '234329889'
21919,1733171, '234247737'
21920,1733171, '234219668'
21921,1733171, '234198304'
21922,1733171, '231095973'
21923,1733171, '230991430'
21924,1733171, '230938387'
21925,1733171, '227635034'
21926,1733171, '41714483'
21927,1733171, '41195186'
21928,1733171, '23608617'
21929,1733171, '4683318'
21930,1733171, '1931709'
21931,1733171, '1926866'
21932,1733171, '1925460'
21933,1733171, '1843623'
21934,1733171, '1817723'
21935,1733171, '1801418'
21936,1733171, '1811196'
21937,1733171, '1811126'
21938,1733171, '1802196'
21939,1733171, '1801345'
21940,1733171, '1797206'
21941,1733171, '1797175'
21942,1733171, '1801165'
21943,1733171, '1800428'
21944,1733171, '1797029'
21945,1733171, '1795787'
21946,1733171, '1788142'
21947,1733171, '1779459'
21948,1733171, '1746622'
21949,1733171, '1777733'
21950,1733171, '1801418'
21951,1733171, '1811196'
21952,1733171, '1811126'
21953,1733171, '1802196'
21954,1733171, '1801345'
21955,1733171, '1797206'
21956,1733171, '1797175'
21957,1733171, '1801165'
21958,1733171, '1800428'
21959,1733171, '1797029'
21960,1733171, '1795787'
21961,1733171, '1788142'
21962,1733171, '1779459'
21963,1733171, '1746622'
21964,1733171, '1777733'
21965,1733172,'244457217'
21966,1733172, '292542791'
21967,1733172, '269207720'
21968,1733172, '268478395'
21969,1733172, '268476697'
21970,1733172, '267718696'
21971,1733172, '259966164'
21972,1733172, '258891977'
21973,1733172, '255012473'
21974,1733172, '245437782'
21975,1733172, '231125536'
21976,1733172, '242357348'
21977,1733172, '234311182'
21978,1733172, '234240844'
21979,1733172, '234181779'
21980,1733172, '231107292'
21981,1733172, '230966605'
21982,1733172, '230946267'
21983,1733172, '224742346'
21984,1733172, '226873109'
21985,1733172, '44705012'
21986,1733172, '222532971'
21987,1733172, '222489811'
21988,1733172, '222432434'
21989,1733172, '222279703'
21990,1733172, '7173787'
21991,1733172, '1802609'
21992,1733172, '5662951'
21993,1733172, '4667667'
21994,1733172, '3004384'
21995,1733172, '1791177'
21996,1733173,'320103652'
21997,1733173, '274075955'
21998,1733173, '268699794'
21999,1733173, '268244287'
22000,1733173, '267186283'
22001,1733173, '266270937'
22002,1733173, '266267537'
22003,1733173, '266013884'
22004,1733173, '265547856'
22005,1733173, '265427481'
22006,1733173, '247168637'
22007,1733173, '265333296'
22008,1733173, '248493945'
22009,1733173, '247329966'
22010,1733173, '245681300'
22011,1733173, '243117581'
22012,1733173, '239398456'
22013,1733173, '238287052'
22014,1733173, '233199190'
22015,1733173, '230916307'
22016,1733173, '226000765'
22017,1733173, '225908387'
22018,1733173, '222300742'
22019,1733173, '38337345'
22020,1733173, '38337164'
22021,1733173, '38332665'
22022,1733173, '33940869'
22023,1733173, '2840946'
22024,1733173, '2625033'
22025,1733173, '2217351'
22026,1733173, '2136952'
22027,1733173, '2129869'
22028,1733173, '2125853'
22029,1733173, '2123595'
22030,1733173, '2141161'
22031,1733173, '2121225'
22032,1733173, '2120612'
22033,1733173, '2120611'
22034,1733173, '2122496'
22035,1733173, '2114485'
22036,1733173, '2109017'
22037,1733173, '2103418'
22038,1733173, '2113314'
22039,1733173, '2100353'
22040,1733173, '2092830'
22041,1733173, '1913064'
22042,1733173, '1885455'
22043,1733173, '1885452'
22044,1733173, '1737187'
22045,1733173, '1739405'
22046,1733174,'277256075'
22047,1733174, '255203060'
22048,1733174, '243425305'
22049,1733174, '242381959'
22050,1733174, '242373901'
22051,1733174, '235475158'
22052,1733174, '231012944'
22053,1733174, '222837241'
22054,1733174, '7837565'
22055,1733174, '5618798'
22056,1733174, '5574957'
22057,1733174, '2022890'
22058,1733174, '2022182'
22059,1733174, '2019082'
22060,1733174, '279904438'
22061,1733174, '277588791'
22062,1733174, '277176802'
22063,1733174, '255202873'
22064,1733174, '243424581'
22065,1733174, '242277555'
22066,1733174, '238670673'
22067,1733174, '238531489'
22068,1733174, '235535358'
22069,1733174, '231070799'
22070,1733174, '227510301'
22071,1733174, '223366286'
22072,1733174, '222825843'
22073,1733174, '222721856'
22074,1733174, '222697201'
22075,1733174, '222563277'
22076,1733174, '222543289'
22077,1733174, '222523526'
22078,1733174, '222465589'
22079,1733174, '222128941'
22080,1733174, '35276587'
22081,1733174, '30403041'
22082,1733174, '13332936'
22083,1733174, '13276746'
22084,1733174, '11025996'
22085,1733174, '10622578'
22086,1733174, '2167329'
22087,1733174, '2058814'
22088,1733174, '2055797'
22089,1733174, '2023057'
22090,1733174, '2022592'
22091,1733174, '2020687'
22092,1733174, '2019822'
22093,1733174, '2019749'
22094,1733174, '2018713'
22095,1733174, '2018677'
22096,1733174, '2017226'
22097,1733174, '2017099'
22098,1733174, '2016526'
22099,1733174, '2018421'
22100,1733174, '2017100'
22101,1733174, '2014183'
22102,1733174, '2016332'
22103,1733174, '2011968'
22104,1733174, '2011521'
22105,1733174, '2008915'
22106,1733174, '2006413'
22107,1733174, '2005149'
22108,1733174, '2008694'
22109,1733174, '2006040'
22110,1733174, '2005727'
22111,1733174, '2004000'
22112,1733174, '2004872'
22113,1733174, '2003895'
22114,1733174, '2003566'
22115,1733174, '1998201'
22116,1733174, '1997925'
22117,1733174, '1903380'
22118,1733174, '1897232'
22119,1733174, '1895671'
22120,1733174, '1889282'
22121,1733174, '1767260'
22122,1733174, '1751498'
22123,1733174, '1747167'
22124,1733174, '1801081'
22125,1733175,'1903502'
22126,1733176,'232801165'
22127,1733176, '231056708'
22128,1733176, '12122396'
22129,1733176, '11240499'
22130,1733176, '7797131'
22131,1733176, '7708727'
22132,1733176, '239559051'
22133,1733176, '224404088'
22134,1733176, '8895725'
22135,1733176, '7620679'
22136,1733176, '6873110'
22137,1733176, '5484621'
22138,1733176, '1904578'
22139,1733176, '1899877'
22140,1733176, '6952056'
22141,1733176, '1883400'
22142,1733176, '1883273'
22143,1733176, '1875347'
22144,1733176, '1869658'
22145,1733176, '1868934'
22146,1733176, '1854045'
22147,1733176, '1853816'
22148,1733176, '1851203'
22149,1733176, '1846198'
22150,1733176, '1845929'
22151,1733176, '1835056'
22152,1733176, '1770578'
22153,1733176, '6873110'
22154,1733176, '5484621'
22155,1733176, '1904578'
22156,1733176, '1899877'
22157,1733176, '6952056'
22158,1733176, '1883400'
22159,1733176, '1883273'
22160,1733176, '1875347'
22161,1733176, '1869658'
22162,1733176, '1868934'
22163,1733176, '1854045'
22164,1733176, '1853816'
22165,1733176, '1851203'
22166,1733176, '1846198'
22167,1733176, '1845929'
22168,1733176, '1835056'
22169,1733176, '1770578'
22170,1733177,'6161188'
22171,1733177, '6160959'
22172,1733177, '3435448'
22173,1733177, '2449201'
22174,1733177, '221590575'
22175,1733177, '220435985'
22176,1733177, '200524403'
22177,1733177, '7990347'
22178,1733177, '2201972'
22179,1733177, '2195613'
22180,1733177, '2195348'
22181,1733177, '2188483'
22182,1733178,'231128169'
22183,1733178, '229069659'
22184,1733178, '1931565'
22185,1733178, '294351407'
22186,1733178, '234386442'
22187,1733178, '234177493'
22188,1733178, '227725353'
22189,1733178, '225967211'
22190,1733178, '222900703'
22191,1733178, '222294751'
22192,1733178, '1929557'
22193,1733178, '1810653'
22194,1733178, '1926430'
22195,1733178, '1842685'
22196,1733178, '1813212'
22197,1733178, '1795888'
22198,1733178, '1788897'
22199,1733178, '1806598'
22200,1733178, '1802874'
22201,1733178, '1791346'
22202,1733178, '1768278'
22203,1733178, '1785679'
22204,1733179,'230983686'
22205,1733179, '230975563'
22206,1733179, '228696262'
22207,1733179, '45420229'
22208,1733179, '41195594'
22209,1733179, '279417834'
22210,1733179, '253391057'
22211,1733179, '231127509'
22212,1733179, '227717150'
22213,1733179, '200455809'
22214,1733179, '4717382'
22215,1733179, '2232534'
22216,1733179, '23855614'
22217,1733179, '2228895'
22218,1733179, '2226321'
22219,1733179, '1909891'
22220,1733179, '1898626'
22221,1733179, '1805985'
22222,1733179, '2226319'
22223,1733179, '1803857'
22224,1733179, '1791823'
22225,1733179, '1788061'
22226,1733179, '1765422'
22227,1733179, '1790192'
22228,1733179, '1753261'
22229,1733180,'280861160'
22230,1733180, '274075955'
22231,1733180, '265547995'
22232,1733180, '256274905'
22233,1733180, '253219834'
22234,1733180, '252501582'
22235,1733180, '248034948'
22236,1733180, '238209343'
22237,1733180, '231084448'
22238,1733180, '229021288'
22239,1733180, '223121042'
22240,1733180, '223004649'
22241,1733180, '222945792'
22242,1733180, '222851198'
22243,1733180, '222809174'
22244,1733180, '222473654'
22245,1733180, '222472540'
22246,1733180, '222744685'
22247,1733180, '222498003'
22248,1733180, '222472956'
22249,1733180, '222467140'
22250,1733180, '222464236'
22251,1733180, '222453262'
22252,1733180, '222445311'
22253,1733180, '222250182'
22254,1733180, '38330426'
22255,1733180, '38330221'
22256,1733180, '38330036'
22257,1733180, '38329838'
22258,1733180, '2219450'
22259,1733180, '2142135'
22260,1733180, '2086793'
22261,1733180, '2086576'
22262,1733180, '2086472'
22263,1733180, '2083942'
22264,1733180, '2068671'
22265,1733180, '2067730'
22266,1733180, '2082782'
22267,1733180, '2069057'
22268,1733180, '2067239'
22269,1733180, '2059573'
22270,1733180, '2058831'
22271,1733180, '2046910'
22272,1733180, '1901736'
22273,1733180, '1895622'
22274,1733180, '1757663'
22275,1733180, '1742919'
22276,1733180, '1733331'
22277,1733181,'226826999'
22278,1733181, '215930405'
22279,1733181, '38329979'
22280,1733181, '2074061'
22281,1733181, '2041884'
22282,1733181, '2036834'
22283,1733181, '2035492'
22284,1733181, '265698848'
22285,1733181, '261150563'
22286,1733181, '256221515'
22287,1733181, '252723967'
22288,1733181, '245148674'
22289,1733181, '243763888'
22290,1733181, '243264154'
22291,1733181, '238727546'
22292,1733181, '233043963'
22293,1733181, '228109568'
22294,1733181, '226712025'
22295,1733181, '222957591'
22296,1733181, '215930437'
22297,1733181, '215929660'
22298,1733181, '215929559'
22299,1733181, '215929403'
22300,1733181, '202846092'
22301,1733181, '200175460'
22302,1733181, '13276588'
22303,1733181, '13271774'
22304,1733181, '2045081'
22305,1733181, '1996252'
22306,1733182,'200085877'
22307,1733182, '242324564'
22308,1733182, '239649890'
22309,1733182, '234800506'
22310,1733182, '38007791'
22311,1733183,'225209050'
22312,1733183, '269881055'
22313,1733183, '223627795'
22314,1733183, '222550702'
22315,1733183, '220515591'
22316,1733184,'242352899'
22317,1733184, '238624772'
22318,1733184, '228866250'
22319,1733184, '265369232'
22320,1733184, '238989998'
22321,1733184, '234136437'
22322,1733184, '232617331'
22323,1733184, '24061805'
22324,1733184, '2129828'
22325,1733185,'238823010'
22326,1733185, '237213735'
22327,1733185, '27276510'
22328,1733185, '2234894'
22329,1733185, '252652180'
22330,1733185, '237261555'
22331,1733185, '234385907'
22332,1733185, '234331730'
22333,1733185, '234219598'
22334,1733185, '2231603'
22335,1733185, '1734977'
22336,1733185, '1815507'
22337,1733185, '1779550'
22338,1733186,'258725105'
22339,1733186, '258629276'
22340,1733186, '255672437'
22341,1733186, '266275249'
22342,1733186, '253882969'
22343,1733186, '242280862'
22344,1733186, '239743772'
22345,1733186, '236573662'
22346,1733186, '228007701'
22347,1733186, '227631962'
22348,1733186, '224043589'
22349,1733186, '226906283'
22350,1733186, '225922180'
22351,1733186, '223626410'
22352,1733186, '222954010'
22353,1733186, '222864412'
22354,1733186, '222836927'
